TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
101101,60,2024-12-12,Mobile App,N/A,Credit Card,209.98,11.7,3.4,0.0,201.68,N/A,Mobile App,Ship,False
101233,99,2025-01-04,Online,N/A,Credit Card,159.99,8.0,14.5,0.0,166.49,N/A,Mobile App,Ship,False
101253,60,2025-01-27,Online,N/A,Credit Card,439.98,7.5,11.2,0.0,443.68,N/A,Mobile App,Ship,False
101254,53,2025-01-21,Online,N/A,PayPal,229.99,0.0,12.6,23.0,265.59,N/A,Mobile App,Ship,False
101255,59,2025-01-21,Online,N/A,Credit Card,269.97,12.0,5.2,0.0,263.17,N/A,Mobile App,Ship,False
101434,37,2025-02-15,Online,N/A,Credit Card,319.98,3.2,7.7,32.0,356.48,N/A,Desktop,Ship,False
101466,60,2025-02-20,Mobile App,N/A,Credit Card,119.98,2.55,2.7,0.0,120.13,N/A,Mobile App,Ship,False
101467,25,2025-02-06,Mobile App,N/A,Credit Card,169.99,0.0,11.7,0.0,181.69,N/A,Mobile App,Ship,False
101653,20,2025-03-08,Online,N/A,Credit Card,129.99,0.0,14.6,0.0,144.59,N/A,Desktop,Ship,False
101658,37,2025-03-09,Online,N/A,Credit Card,169.99,0.0,6.2,17.0,193.19,N/A,Desktop,Ship,False
101668,5,2025-03-17,Online,N/A,PayPal,42.99,21.49,5.6,0.0,27.1,N/A,Mobile App,Ship,False
101670,54,2025-03-06,Online,N/A,Apple Pay,229.99,16.1,6.5,0.0,220.39,N/A,Mobile App,Ship,False
101681,57,2025-03-09,Online,N/A,Google Pay,429.97,1.0,4.8,0.0,433.77,N/A,Desktop,Ship,False
101683,56,2025-03-23,Online,N/A,Credit Card,689.96,36.8,5.5,0.0,658.66,N/A,Mobile App,Ship,False
101700,64,2025-03-31,Mobile App,N/A,Credit Card,74.99,7.5,5.7,0.0,73.19,N/A,Mobile App,Ship,False
101910,87,2025-04-10,Online,N/A,Credit Card,127.98,4.3,3.6,12.8,140.08,N/A,Desktop,Ship,False
101926,81,2025-04-19,Online,N/A,Credit Card,134.98,2.0,4.1,0.0,137.08,N/A,Desktop,Ship,False
102135,25,2025-05-18,Mobile App,N/A,Debit Card,199.98,0.0,9.0,0.0,208.98,N/A,Mobile App,Ship,False
102140,32,2025-05-29,Mobile App,N/A,Credit Card,169.99,0.0,14.2,17.0,201.19,N/A,Mobile App,Ship,False
102150,48,2025-06-25,Store,1041.0,Credit Card,229.98,7.8,7.5,0.0,229.68,N/A,InStore,In-Store,False
102160,80,2025-06-28,Store,1022.0,Credit Card,404.96,3.6,8.6,0.0,409.96,N/A,InStore,In-Store,False
102171,50,2025-06-30,Store,1003.0,Credit Card,89.99,5.4,5.4,0.0,89.99,N/A,InStore,In-Store,False
102172,95,2025-06-18,Store,1003.0,Credit Card,914.96,7.4,4.8,0.0,912.36,N/A,InStore,In-Store,False
102173,57,2025-06-23,Store,1045.0,Credit Card,59.99,0.0,5.3,0.0,65.29,N/A,InStore,In-Store,False
102177,20,2025-06-18,Store,1035.0,Credit Card,49.99,1.5,5.2,0.0,53.69,N/A,InStore,In-Store,False
102179,59,2025-06-18,Store,1025.0,Credit Card,169.99,0.0,5.9,0.0,175.89,N/A,InStore,In-Store,False
102182,55,2025-06-24,Store,1030.0,Credit Card,199.97,16.7,15.2,0.0,198.47,N/A,InStore,In-Store,False
102185,68,2025-06-15,Store,1031.0,Credit Card,229.97,0.45,13.4,0.0,242.92,N/A,InStore,In-Store,False
102200,5,2025-06-05,Store,1036.0,Credit Card,129.99,0.0,6.5,0.0,136.49,N/A,InStore,In-Store,False
102220,23,2025-06-28,Store,1004.0,Credit Card,84.99,0.0,10.0,0.0,94.99,N/A,InStore,In-Store,False
102235,55,2025-06-28,Store,1033.0,Credit Card,419.98,3.8,8.0,0.0,424.18,N/A,InStore,In-Store,False
102238,10,2025-06-15,Store,1046.0,Credit Card,179.98,41.2,4.6,0.0,143.38,N/A,InStore,In-Store,False
102241,24,2025-06-07,Store,1042.0,PayPal,255.97,1.72,4.2,0.0,258.45,N/A,InStore,In-Store,False
102243,12,2025-06-03,Store,1047.0,PayPal,299.99,15.0,6.7,0.0,291.69,N/A,InStore,In-Store,False
102264,49,2025-06-27,Store,1010.0,Credit Card,42.99,2.58,5.5,0.0,45.91,N/A,InStore,In-Store,False
102303,82,2025-06-24,Store,1006.0,Credit Card,249.99,22.5,12.4,0.0,239.89,N/A,InStore,In-Store,False
102311,41,2025-06-15,Store,1043.0,Credit Card,154.98,0.0,15.4,0.0,170.38,N/A,InStore,In-Store,False
102357,71,2025-07-13,Store,1039.0,Credit Card,94.99,0.0,6.7,0.0,101.69,N/A,InStore,In-Store,False
102364,52,2025-07-01,Store,1017.0,Cash,149.98,4.5,4.6,0.0,150.08,N/A,InStore,In-Store,False
102371,21,2025-07-26,Store,1025.0,Debit Card,89.99,0.0,5.5,0.0,95.49,N/A,InStore,In-Store,False
102385,31,2025-07-24,Store,1011.0,Credit Card,244.98,0.0,6.2,0.0,251.18,N/A,InStore,In-Store,False
102386,80,2025-07-10,Store,1040.0,PayPal,49.99,3.0,11.8,0.0,58.79,N/A,InStore,In-Store,False
102391,15,2025-07-25,Store,1007.0,Credit Card,169.99,0.0,5.0,0.0,174.99,N/A,InStore,In-Store,False
102396,63,2025-07-23,Store,1031.0,Credit Card,159.99,0.0,16.0,0.0,175.99,N/A,InStore,In-Store,False
102404,35,2025-07-24,Store,1005.0,Credit Card,79.99,0.0,11.4,0.0,91.39,N/A,InStore,In-Store,False
102420,91,2025-07-20,Store,1016.0,Credit Card,419.97,1.35,7.9,0.0,426.52,N/A,InStore,In-Store,False
101288,52,2025-02-17,Store,1021.0,Credit Card,229.99,0.0,5.3,0.0,235.29,N/A,InStore,In-Store,False
101625,24,2025-03-22,Store,1037.0,Credit Card,239.98,0.0,5.8,0.0,245.78,N/A,InStore,In-Store,False
101641,77,2025-03-26,Store,1017.0,Google Pay,424.97,15.2,14.3,0.0,424.07,N/A,InStore,In-Store,False
101713,63,2025-04-05,Store,1034.0,Credit Card,129.99,0.0,6.4,0.0,136.39,N/A,InStore,In-Store,False
101718,38,2025-04-04,Store,1006.0,Credit Card,149.99,1.5,12.5,0.0,160.99,N/A,InStore,In-Store,False
101898,19,2025-04-28,Store,1030.0,Credit Card,49.99,0.0,5.1,0.0,55.09,N/A,InStore,In-Store,False
101946,71,2025-05-13,Store,1011.0,Credit Card,352.97,9.84,6.8,0.0,349.93,N/A,InStore,In-Store,False
101976,73,2025-05-16,Store,1022.0,Credit Card,169.98,0.0,3.1,0.0,173.08,N/A,InStore,In-Store,False
101988,11,2025-05-22,Store,1029.0,Credit Card,164.99,6.6,11.2,0.0,169.59,N/A,InStore,In-Store,False
101997,97,2025-05-30,Store,1042.0,Credit Card,514.96,0.0,6.5,0.0,521.46,N/A,InStore,In-Store,False
102059,64,2025-05-03,Store,1046.0,Credit Card,159.99,8.0,15.9,0.0,167.89,N/A,InStore,In-Store,False
102155,11,2025-06-11,Store,1036.0,PayPal,534.96,60.59,14.2,0.0,488.57,N/A,InStore,In-Store,False
102175,1,2025-06-22,Store,1016.0,Credit Card,304.98,0.0,2.6,0.0,307.58,N/A,InStore,In-Store,False
102202,3,2025-06-08,Store,1011.0,Credit Card,339.98,0.0,3.3,0.0,343.28,N/A,InStore,In-Store,False
102203,22,2025-06-03,Store,1033.0,Credit Card,44.99,3.15,5.7,0.0,47.54,N/A,InStore,In-Store,False
102277,79,2025-06-14,Store,1003.0,Credit Card,94.99,1.9,13.9,0.0,106.99,N/A,InStore,In-Store,False
102305,13,2025-06-27,Store,1004.0,Credit Card,69.99,0.0,7.0,0.0,76.99,N/A,InStore,In-Store,False
102399,52,2025-07-03,Store,1019.0,Credit Card,154.98,11.3,4.2,0.0,147.88,N/A,InStore,In-Store,False
102239,38,2025-06-22,Store,1002.0,Credit Card,164.99,0.0,13.3,0.0,178.29,N/A,InStore,In-Store,False
101787,8,2025-04-04,Store,1040.0,PayPal,74.99,0.0,4.9,0.0,79.89,N/A,InStore,In-Store,False
102358,75,2025-07-20,Store,1003.0,Credit Card,134.99,1.35,4.2,0.0,137.84,N/A,InStore,In-Store,False
102431,29,2025-07-04,Store,1006.0,Credit Card,269.98,0.0,3.6,0.0,273.58,N/A,InStore,In-Store,False
102435,35,2025-07-13,Store,1003.0,Credit Card,149.98,0.0,6.3,0.0,156.28,N/A,InStore,In-Store,False
102444,51,2025-07-25,Store,1041.0,Debit Card,34.99,0.0,5.2,0.0,40.19,N/A,InStore,In-Store,False
102448,55,2025-07-26,Store,1030.0,Credit Card,94.99,9.5,11.5,0.0,96.99,N/A,InStore,In-Store,False
102452,11,2025-07-24,Store,1030.0,Google Pay,74.99,0.0,3.4,0.0,78.39,N/A,InStore,In-Store,False
102473,73,2025-07-11,Store,1022.0,Credit Card,309.98,8.6,11.8,0.0,313.18,N/A,InStore,In-Store,False
102513,35,2025-08-06,Store,1002.0,Credit Card,94.99,0.95,3.5,0.0,97.54,N/A,InStore,In-Store,False
102527,4,2025-08-06,Store,1018.0,Credit Card,549.97,11.7,5.0,0.0,543.27,N/A,InStore,In-Store,False
102529,74,2025-08-18,Store,1046.0,Credit Card,289.98,0.0,4.0,0.0,293.98,N/A,InStore,In-Store,False
102530,41,2025-08-06,Store,1002.0,Credit Card,84.99,0.0,8.3,0.0,93.29,N/A,InStore,In-Store,False
102541,4,2025-08-21,Store,1018.0,Debit Card,99.99,0.0,12.7,0.0,112.69,N/A,InStore,In-Store,False
102548,91,2025-08-31,Store,1019.0,Credit Card,74.99,0.0,14.5,0.0,89.49,N/A,InStore,In-Store,False
102567,40,2025-08-09,Store,1012.0,Credit Card,259.98,8.1,2.6,0.0,254.48,N/A,InStore,In-Store,False
102579,88,2025-08-07,Store,1043.0,Credit Card,249.98,9.95,4.3,0.0,244.33,N/A,InStore,In-Store,False
102588,77,2025-08-09,Store,1018.0,Credit Card,354.97,10.95,3.3,0.0,347.32,N/A,InStore,In-Store,False
102599,64,2025-08-16,Store,1010.0,Credit Card,169.99,0.0,6.3,0.0,176.29,N/A,InStore,In-Store,False
102601,37,2025-08-29,Store,1027.0,Credit Card,169.99,3.4,2.8,0.0,169.39,N/A,InStore,In-Store,False
102611,35,2025-08-28,Store,1006.0,Credit Card,149.99,13.5,4.0,0.0,140.49,N/A,InStore,In-Store,False
102615,13,2025-08-04,Store,1001.0,Credit Card,464.96,4.8,5.7,0.0,465.86,N/A,InStore,In-Store,False
102620,14,2025-08-19,Store,1024.0,Credit Card,149.97,19.7,14.6,0.0,144.87,N/A,InStore,In-Store,False
102621,4,2025-08-06,Store,1020.0,PayPal,259.98,3.8,5.1,0.0,261.28,N/A,InStore,In-Store,False
102626,84,2025-08-17,Store,1037.0,Credit Card,549.96,2.0,4.5,0.0,552.46,N/A,InStore,In-Store,False
102631,8,2025-08-24,Store,1040.0,Credit Card,174.97,0.0,13.3,0.0,188.27,N/A,InStore,In-Store,False
102632,88,2025-08-22,Store,1002.0,Credit Card,199.98,0.0,6.8,0.0,206.78,N/A,InStore,In-Store,False
102692,64,2025-09-03,Store,1039.0,Credit Card,94.99,40.85,12.2,0.0,66.34,N/A,InStore,In-Store,False
102697,7,2025-09-07,Store,1011.0,Credit Card,159.99,0.0,4.7,0.0,164.69,N/A,InStore,In-Store,False
102698,39,2025-09-12,Store,1036.0,Credit Card,44.99,4.5,14.1,0.0,54.59,N/A,InStore,In-Store,False
102706,11,2025-09-02,Store,1034.0,Credit Card,94.99,0.0,4.2,0.0,99.19,N/A,InStore,In-Store,False
102708,33,2025-09-15,Store,1001.0,Credit Card,44.99,1.35,5.2,0.0,48.84,N/A,InStore,In-Store,False
102709,21,2025-09-23,Store,1025.0,Credit Card,74.99,0.0,7.9,0.0,82.89,N/A,InStore,In-Store,False
102718,4,2025-09-06,Store,1014.0,Credit Card,49.99,3.0,8.4,0.0,55.39,N/A,InStore,In-Store,False
102722,15,2025-09-23,Store,1039.0,PayPal,359.98,15.7,6.9,0.0,351.18,N/A,InStore,In-Store,False
102749,48,2025-09-04,Store,1023.0,Credit Card,84.99,0.0,3.2,0.0,88.19,N/A,InStore,In-Store,False
102751,35,2025-09-09,Store,1001.0,Credit Card,44.99,0.0,11.0,0.0,55.99,N/A,InStore,In-Store,False
102754,7,2025-09-03,Store,1008.0,Credit Card,284.98,11.25,5.9,0.0,279.63,N/A,InStore,In-Store,False
102755,86,2025-09-25,Store,1029.0,Debit Card,299.99,24.0,13.4,0.0,289.39,N/A,InStore,In-Store,False
102776,92,2025-09-02,Store,1018.0,Credit Card,324.98,4.5,3.3,0.0,323.78,N/A,InStore,In-Store,False
102805,50,2025-09-10,Store,1001.0,Apple Pay,319.98,3.2,3.6,0.0,320.38,N/A,InStore,In-Store,False
102806,81,2025-09-03,Store,1028.0,Credit Card,129.99,0.0,15.3,0.0,145.29,N/A,InStore,In-Store,False
102807,28,2025-09-05,Store,1002.0,Credit Card,449.98,0.0,3.4,0.0,453.38,N/A,InStore,In-Store,False
102808,49,2025-09-14,Store,1011.0,Credit Card,279.98,7.0,6.5,0.0,279.48,N/A,InStore,In-Store,False
102817,30,2025-09-17,Store,1028.0,Credit Card,94.99,7.6,13.0,0.0,100.39,N/A,InStore,In-Store,False
102824,96,2025-09-04,Store,1026.0,Credit Card,254.97,0.95,4.0,0.0,258.02,N/A,InStore,In-Store,False
102827,17,2025-09-25,Store,1036.0,Credit Card,85.98,0.0,4.6,0.0,90.58,N/A,InStore,In-Store,False
102874,61,2025-10-07,Store,1002.0,Credit Card,84.99,0.0,4.1,0.0,89.09,N/A,InStore,In-Store,False
102877,66,2025-10-06,Store,1045.0,Google Pay,34.99,1.75,6.7,0.0,39.94,N/A,InStore,In-Store,False
102894,27,2025-10-12,Store,1045.0,Credit Card,264.98,21.2,4.7,0.0,248.48,N/A,InStore,In-Store,False
102909,31,2025-10-09,Store,1010.0,Credit Card,309.98,12.0,2.7,0.0,300.68,N/A,InStore,In-Store,False
102919,83,2025-10-14,Store,1041.0,Credit Card,249.99,0.0,4.5,0.0,254.49,N/A,InStore,In-Store,False
102944,75,2025-10-14,Store,1003.0,Credit Card,139.99,0.0,4.3,0.0,144.29,N/A,InStore,In-Store,False
102949,24,2025-10-07,Store,1031.0,Credit Card,359.97,18.0,5.4,0.0,347.37,N/A,InStore,In-Store,False
102959,71,2025-10-10,Store,1011.0,Credit Card,179.98,0.0,7.0,0.0,186.98,N/A,InStore,In-Store,False
102963,79,2025-10-01,Store,1004.0,Credit Card,219.98,8.3,3.3,0.0,214.98,N/A,InStore,In-Store,False
102969,99,2025-10-11,Store,1010.0,Apple Pay,274.98,0.45,13.5,0.0,288.03,N/A,InStore,In-Store,False
102971,62,2025-10-11,Store,1037.0,Credit Card,84.99,0.0,5.2,0.0,90.19,N/A,InStore,In-Store,False
102973,59,2025-10-02,Store,1023.0,Credit Card,229.99,0.0,5.3,0.0,235.29,N/A,InStore,In-Store,False
102974,36,2025-10-15,Store,1038.0,Credit Card,129.99,0.0,11.1,0.0,141.09,N/A,InStore,In-Store,False
102978,64,2025-10-02,Store,1046.0,Credit Card,209.98,2.8,15.7,0.0,222.88,N/A,InStore,In-Store,False
102980,80,2025-10-01,Store,1016.0,Credit Card,169.99,0.0,5.6,0.0,175.59,N/A,InStore,In-Store,False
102982,21,2025-10-15,Store,1028.0,Apple Pay,649.96,29.3,3.4,0.0,624.06,N/A,InStore,In-Store,False
102987,67,2025-10-06,Store,1003.0,Credit Card,399.98,12.0,7.0,0.0,394.98,N/A,InStore,In-Store,False
103001,20,2025-10-09,Store,1032.0,Credit Card,129.99,11.7,13.3,0.0,131.59,N/A,InStore,In-Store,False
103003,95,2025-10-01,Store,1004.0,Credit Card,169.99,15.3,14.5,0.0,169.19,N/A,InStore,In-Store,False
103017,27,2025-10-03,Store,1024.0,Credit Card,84.99,7.65,4.1,0.0,81.44,N/A,InStore,In-Store,False
103019,94,2025-10-03,Store,1008.0,Credit Card,655.95,0.0,6.1,0.0,662.05,N/A,InStore,In-Store,False
103028,61,2025-10-09,Store,1002.0,PayPal,229.99,0.0,6.8,0.0,236.79,N/A,InStore,In-Store,False
103029,84,2025-10-05,Store,1047.0,Credit Card,289.97,1.8,4.3,0.0,292.47,N/A,InStore,In-Store,False
102785,32,2025-09-27,Store,1013.0,Credit Card,74.99,3.75,14.0,0.0,85.24,N/A,InStore,In-Store,False
102802,72,2025-09-29,Store,1021.0,Credit Card,49.99,0.0,11.3,0.0,61.29,N/A,InStore,In-Store,False
102914,31,2025-10-05,Store,1010.0,Credit Card,229.99,0.0,4.6,0.0,234.59,N/A,InStore,In-Store,False
102958,60,2025-10-04,Store,1039.0,Credit Card,34.99,0.0,8.7,0.0,43.69,N/A,InStore,In-Store,False
102970,80,2025-10-15,Store,1021.0,Credit Card,94.99,4.75,6.2,0.0,96.44,N/A,InStore,In-Store,False
103013,87,2025-10-03,Store,1015.0,Credit Card,42.99,0.0,3.5,0.0,46.49,N/A,InStore,In-Store,False
100006,28,2024-07-29,Store,1006.0,Credit Card,229.99,0.0,5.0,0.0,234.99,N/A,InStore,In-Store,False
100010,22,2024-07-29,Store,1047.0,PayPal,79.99,0.0,4.8,0.0,84.79,N/A,InStore,In-Store,False
100012,8,2024-07-13,Store,1020.0,Credit Card,149.99,4.5,14.8,0.0,160.29,N/A,InStore,In-Store,False
100032,52,2024-07-16,Store,1016.0,Credit Card,229.99,0.0,8.8,0.0,238.79,N/A,InStore,In-Store,False
100077,82,2024-07-06,Store,1038.0,Credit Card,184.98,0.0,6.3,0.0,191.28,N/A,InStore,In-Store,False
100018,26,2024-07-04,Store,1043.0,Credit Card,229.99,23.0,10.5,0.0,217.49,N/A,InStore,In-Store,False
100026,26,2024-07-30,Store,1043.0,Apple Pay,84.99,2.55,5.3,0.0,87.74,N/A,InStore,In-Store,False
100035,76,2024-07-27,Store,1025.0,Credit Card,160.97,10.85,12.3,0.0,162.42,N/A,InStore,In-Store,False
100046,78,2024-07-21,Store,1003.0,Credit Card,459.98,0.0,15.6,0.0,475.58,N/A,InStore,In-Store,False
100060,98,2024-07-18,Store,1042.0,PayPal,119.98,6.0,8.7,0.0,122.68,N/A,InStore,In-Store,False
100110,82,2024-07-18,Store,1043.0,Credit Card,259.98,0.0,3.5,0.0,263.48,N/A,InStore,In-Store,False
100115,26,2024-07-02,Store,1005.0,Credit Card,49.99,2.0,2.8,0.0,50.79,N/A,InStore,In-Store,False
100104,4,2024-07-12,Store,1014.0,Credit Card,229.98,38.8,2.6,0.0,193.78,N/A,InStore,In-Store,False
100174,88,2024-08-25,Store,1001.0,Credit Card,94.99,0.0,13.7,0.0,108.69,N/A,InStore,In-Store,False
100181,78,2024-08-21,Store,1004.0,Credit Card,94.99,8.55,5.4,0.0,91.84,N/A,InStore,In-Store,False
100184,93,2024-08-31,Store,1015.0,Credit Card,399.97,2.3,15.9,0.0,413.57,N/A,InStore,In-Store,False
100191,16,2024-08-12,Store,1025.0,Credit Card,229.98,14.9,5.5,0.0,220.58,N/A,InStore,In-Store,False
100195,73,2024-08-03,Store,1015.0,Credit Card,99.99,0.0,10.6,0.0,110.59,N/A,InStore,In-Store,False
100203,27,2024-08-18,Store,1025.0,Credit Card,324.96,7.8,14.7,0.0,331.86,N/A,InStore,In-Store,False
100219,10,2024-08-04,Store,1009.0,Credit Card,79.99,0.0,14.4,0.0,94.39,N/A,InStore,In-Store,False
100224,100,2024-08-13,Store,1030.0,Credit Card,34.99,0.7,2.8,0.0,37.09,N/A,InStore,In-Store,False
100225,8,2024-08-14,Store,1019.0,Credit Card,554.96,0.0,10.6,0.0,565.56,N/A,InStore,In-Store,False
100235,28,2024-08-24,Store,1038.0,Credit Card,159.98,32.4,11.2,0.0,138.78,N/A,InStore,In-Store,False
100249,31,2024-08-28,Store,1008.0,Credit Card,84.98,4.45,4.4,0.0,84.93,N/A,InStore,In-Store,False
100264,22,2024-08-03,Store,1037.0,Credit Card,139.98,20.25,11.3,0.0,131.03,N/A,InStore,In-Store,False
100399,96,2024-09-21,Store,1024.0,Credit Card,149.99,12.0,6.7,0.0,144.69,N/A,InStore,In-Store,False
100447,5,2024-09-23,Store,1036.0,Apple Pay,299.99,21.0,4.7,0.0,283.69,N/A,InStore,In-Store,False
100452,35,2024-09-24,Store,1004.0,PayPal,159.99,0.0,6.7,0.0,166.69,N/A,InStore,In-Store,False
100459,62,2024-09-09,Store,1030.0,Debit Card,169.98,7.8,6.7,0.0,168.88,N/A,InStore,In-Store,False
100462,64,2024-09-14,Store,1013.0,Credit Card,89.99,3.6,5.4,0.0,91.79,N/A,InStore,In-Store,False
100479,87,2024-09-17,Store,1022.0,Credit Card,44.99,0.0,7.4,0.0,52.39,N/A,InStore,In-Store,False
100229,1,2024-08-15,Store,1022.0,Credit Card,169.99,10.2,6.2,0.0,165.99,N/A,InStore,In-Store,False
100260,18,2024-08-08,Store,1040.0,Credit Card,159.99,8.0,10.4,0.0,162.39,N/A,InStore,In-Store,False
100384,65,2024-09-20,Store,1015.0,Credit Card,269.98,0.0,13.5,0.0,283.48,N/A,InStore,In-Store,False
100424,4,2024-09-05,Store,1020.0,Credit Card,134.99,0.0,8.7,0.0,143.69,N/A,InStore,In-Store,False
100444,64,2024-09-20,Store,1039.0,Credit Card,59.99,0.0,3.7,0.0,63.69,N/A,InStore,In-Store,False
100531,45,2024-10-01,Store,1022.0,Credit Card,34.99,0.0,3.2,0.0,38.19,N/A,InStore,In-Store,False
100533,80,2024-10-14,Store,1016.0,Credit Card,244.97,2.35,6.6,0.0,249.22,N/A,InStore,In-Store,False
100545,34,2024-10-28,Store,1043.0,Credit Card,84.99,0.0,6.4,0.0,91.39,N/A,InStore,In-Store,False
100555,88,2024-10-21,Store,1003.0,Cash,139.98,0.0,5.1,0.0,145.08,N/A,InStore,In-Store,False
100562,30,2024-10-12,Store,1028.0,Credit Card,49.99,0.0,9.2,0.0,59.19,N/A,InStore,In-Store,False
100565,90,2024-10-15,Store,1005.0,Credit Card,384.97,6.75,4.3,0.0,382.52,N/A,InStore,In-Store,False
100567,31,2024-10-14,Store,1008.0,Credit Card,189.99,0.0,3.8,0.0,193.79,N/A,InStore,In-Store,False
100568,26,2024-10-08,Store,1006.0,Credit Card,269.97,27.0,4.5,0.0,247.47,N/A,InStore,In-Store,False
100569,37,2024-10-17,Store,1045.0,Credit Card,189.99,15.2,12.2,0.0,186.99,N/A,InStore,In-Store,False
100592,86,2024-10-30,Store,1032.0,PayPal,129.99,3.9,4.5,0.0,130.59,N/A,InStore,In-Store,False
100598,49,2024-10-15,Store,1008.0,PayPal,49.99,5.0,15.5,0.0,60.49,N/A,InStore,In-Store,False
100600,78,2024-10-12,Store,1005.0,Credit Card,159.99,0.0,2.9,0.0,162.89,N/A,InStore,In-Store,False
100605,35,2024-10-30,Store,1038.0,Credit Card,339.98,0.0,3.9,0.0,343.88,N/A,InStore,In-Store,False
100621,10,2024-10-31,Store,1013.0,Credit Card,159.99,0.0,6.1,0.0,166.09,N/A,InStore,In-Store,False
100636,32,2024-10-11,Store,1039.0,Credit Card,269.98,39.0,2.9,0.0,233.88,N/A,InStore,In-Store,False
100666,62,2024-10-26,Store,1042.0,Credit Card,234.98,4.25,3.0,0.0,233.73,N/A,InStore,In-Store,False
100668,41,2024-10-11,Store,1001.0,Credit Card,299.97,19.9,13.8,0.0,293.87,N/A,InStore,In-Store,False
100669,40,2024-10-22,Store,1010.0,PayPal,134.99,8.1,10.4,0.0,137.29,N/A,InStore,In-Store,False
100678,71,2024-10-12,Store,1046.0,Credit Card,279.97,1.6,7.4,0.0,285.77,N/A,InStore,In-Store,False
100756,69,2024-11-16,Store,1023.0,Debit Card,139.99,0.0,4.6,0.0,144.59,N/A,InStore,In-Store,False
100759,69,2024-11-29,Store,1025.0,Apple Pay,214.98,0.0,10.9,0.0,225.88,N/A,InStore,In-Store,False
100762,44,2024-11-06,Store,1039.0,Credit Card,654.95,19.9,9.9,0.0,644.95,N/A,InStore,In-Store,False
100781,55,2024-11-20,Store,1047.0,Credit Card,39.99,0.8,6.8,0.0,45.99,N/A,InStore,In-Store,False
100783,14,2024-11-09,Store,1027.0,Credit Card,74.99,0.0,10.8,0.0,85.79,N/A,InStore,In-Store,False
100801,47,2024-11-18,Store,1030.0,Credit Card,264.98,0.0,4.0,0.0,268.98,N/A,InStore,In-Store,False
100806,99,2024-11-04,Store,1013.0,Credit Card,139.98,7.0,8.2,0.0,141.18,N/A,InStore,In-Store,False
100818,76,2024-11-08,Store,1024.0,Credit Card,129.99,0.0,4.4,0.0,134.39,N/A,InStore,In-Store,False
100826,31,2024-11-25,Store,1046.0,Debit Card,189.98,3.8,3.6,0.0,189.78,N/A,InStore,In-Store,False
100838,55,2024-11-29,Store,1033.0,Apple Pay,509.97,0.0,3.8,0.0,513.77,N/A,InStore,In-Store,False
100841,3,2024-11-01,Store,1011.0,Credit Card,229.99,0.0,6.2,0.0,236.19,N/A,InStore,In-Store,False
100844,15,2024-11-08,Store,1008.0,Credit Card,99.99,0.0,2.8,0.0,102.79,N/A,InStore,In-Store,False
100845,90,2024-11-30,Store,1004.0,Credit Card,324.97,11.4,5.2,0.0,318.77,N/A,InStore,In-Store,False
100846,35,2024-11-01,Store,1038.0,Credit Card,439.98,6.0,2.8,0.0,436.78,N/A,InStore,In-Store,False
100847,37,2024-11-26,Store,1041.0,Apple Pay,134.99,10.8,6.8,0.0,130.99,N/A,InStore,In-Store,False
100858,32,2024-11-25,Store,1009.0,Credit Card,84.99,0.0,2.5,0.0,87.49,N/A,InStore,In-Store,False
100876,17,2024-11-23,Store,1029.0,Credit Card,99.99,0.0,5.6,0.0,105.59,N/A,InStore,In-Store,False
100953,76,2024-12-11,Store,1026.0,Credit Card,209.98,0.0,3.1,0.0,213.08,N/A,InStore,In-Store,False
100954,71,2024-12-22,Store,1011.0,Credit Card,127.98,5.1,9.1,0.0,131.98,N/A,InStore,In-Store,False
100957,15,2024-12-22,Store,1010.0,PayPal,459.98,46.0,5.3,0.0,419.28,N/A,InStore,In-Store,False
100958,15,2024-12-13,Store,1046.0,Credit Card,174.98,38.0,9.5,0.0,146.48,N/A,InStore,In-Store,False
100974,11,2024-12-19,Store,1033.0,Google Pay,89.99,1.8,9.6,0.0,97.79,N/A,InStore,In-Store,False
101052,4,2024-12-03,Store,1044.0,Credit Card,44.99,0.0,6.5,0.0,51.49,N/A,InStore,In-Store,False
100743,47,2024-11-24,Store,1035.0,Credit Card,119.98,1.4,14.2,0.0,132.78,N/A,InStore,In-Store,False
100751,35,2024-11-07,Store,1038.0,Google Pay,42.99,0.0,11.3,0.0,54.29,N/A,InStore,In-Store,False
100817,66,2024-11-15,Store,1025.0,Debit Card,349.98,0.0,5.3,0.0,355.28,N/A,InStore,In-Store,False
100822,36,2024-11-04,Store,1004.0,Credit Card,399.97,3.0,3.7,0.0,400.67,N/A,InStore,In-Store,False
100824,9,2024-11-04,Store,1036.0,Cash,302.97,2.15,7.7,0.0,308.52,N/A,InStore,In-Store,False
100857,24,2024-11-06,Store,1035.0,Google Pay,129.99,2.6,10.8,0.0,138.19,N/A,InStore,In-Store,True
100962,69,2024-12-04,Store,1041.0,PayPal,59.99,0.0,4.5,0.0,64.49,N/A,InStore,In-Store,False
100973,10,2024-12-22,Store,1007.0,Google Pay,144.98,1.0,3.7,0.0,147.68,N/A,InStore,In-Store,False
