TOUCHPOINT_ID,CUSTOMER_ID,SESSION_ID,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_TYPE,CHANNEL,CAMPAIGN_ID,PAGES_VIEWED,CART_ADDITIONS,CART_VALUE,CONVERTED_FLAG,TRANSACTION_ID,DEVICE_TYPE,STORE_ID
1232,37,S101658,2025-03-09,Ad Click,Facebook,N/A,8,5,169.99,True,101658.0,Desktop,N/A
1233,5,S101668,2025-03-17,Email Open,Instagram,N/A,10,2,42.99,True,101668.0,Mobile App,N/A
1234,54,S101670,2025-03-06,Ad View,Instagram,N/A,7,4,229.99,True,101670.0,Mobile App,N/A
1235,57,S101681,2025-03-09,Ad Click,Instagram,N/A,3,1,429.97,True,101681.0,Desktop,N/A
1236,56,S101683,2025-03-23,Web View,Instagram,N/A,7,0,689.96,True,101683.0,Mobile App,N/A
1237,64,S101700,2025-03-31,Web View,Instagram,N/A,8,4,74.99,True,101700.0,Mobile App,N/A
1238,87,S101910,2025-04-10,Ad View,Instagram,104.0,5,3,127.98,True,101910.0,Desktop,N/A
1239,81,S101926,2025-04-19,Email Open,Instagram,104.0,2,2,134.98,True,101926.0,Desktop,N/A
1240,25,S102135,2025-05-18,Email Open,Instagram,N/A,7,2,199.98,True,102135.0,Mobile App,N/A
1241,32,S102140,2025-05-29,Email Open,Facebook,N/A,8,1,169.99,True,102140.0,Mobile App,N/A
1300,12,S102243,2025-06-03,Store Visit,Walk-in,N/A,10,4,299.99,True,102243.0,InStore,1047.0
1301,49,S102264,2025-06-27,Store Visit,Walk-in,N/A,3,1,42.99,True,102264.0,InStore,1010.0
1302,82,S102303,2025-06-24,Store Visit,Walk-in,N/A,4,4,249.99,True,102303.0,InStore,1006.0
1303,41,S102311,2025-06-15,Store Visit,Walk-in,N/A,1,3,154.98,True,102311.0,InStore,1043.0
1304,71,S102357,2025-07-13,Store Visit,Walk-in,N/A,2,2,94.99,True,102357.0,InStore,1039.0
1305,52,S102364,2025-07-01,Store Visit,Walk-in,107.0,9,5,149.98,True,102364.0,InStore,1017.0
1306,21,S102371,2025-07-26,Store Visit,Walk-in,N/A,2,0,89.99,True,102371.0,InStore,1025.0
1307,31,S102385,2025-07-24,Store Visit,Walk-in,N/A,6,2,244.98,True,102385.0,InStore,1011.0
1308,80,S102386,2025-07-10,Store Visit,Walk-in,N/A,7,0,49.99,True,102386.0,InStore,1040.0
1309,15,S102391,2025-07-25,Store Visit,Walk-in,N/A,3,4,169.99,True,102391.0,InStore,1007.0
1310,63,S102396,2025-07-23,Store Visit,Walk-in,N/A,2,5,159.99,True,102396.0,InStore,1031.0
1311,35,S102404,2025-07-24,Store Visit,Walk-in,N/A,5,0,79.99,True,102404.0,InStore,1005.0
1312,91,S102420,2025-07-20,Store Visit,Walk-in,107.0,10,2,419.97,True,102420.0,InStore,1016.0
1313,52,S101288,2025-02-17,Store Visit,Walk-in,N/A,4,1,229.99,True,101288.0,InStore,1021.0
1314,24,S101625,2025-03-22,Store Visit,Walk-in,N/A,10,0,239.98,True,101625.0,InStore,1037.0
1315,77,S101641,2025-03-26,Store Visit,Walk-in,N/A,1,4,424.97,True,101641.0,InStore,1017.0
1316,63,S101713,2025-04-05,Store Visit,Walk-in,N/A,4,2,129.99,True,101713.0,InStore,1034.0
1317,38,S101718,2025-04-04,Store Visit,Walk-in,N/A,6,1,149.99,True,101718.0,InStore,1006.0
1318,19,S101898,2025-04-28,Store Visit,Walk-in,N/A,9,5,49.99,True,101898.0,InStore,1030.0
1319,71,S101946,2025-05-13,Store Visit,Walk-in,N/A,5,4,352.97,True,101946.0,InStore,1011.0
1320,73,S101976,2025-05-16,Store Visit,Walk-in,N/A,2,0,169.98,True,101976.0,InStore,1022.0
1321,11,S101988,2025-05-22,Store Visit,Walk-in,119.0,5,1,164.99,True,101988.0,InStore,1029.0
1322,97,S101997,2025-05-30,Store Visit,Walk-in,N/A,5,3,514.96,True,101997.0,InStore,1042.0
1323,64,S102059,2025-05-03,Store Visit,Walk-in,N/A,6,1,159.99,True,102059.0,InStore,1046.0
1324,11,S102155,2025-06-11,Store Visit,Walk-in,N/A,1,3,534.96,True,102155.0,InStore,1036.0
1325,1,S102175,2025-06-22,Store Visit,Walk-in,N/A,1,1,304.98,True,102175.0,InStore,1016.0
1326,3,S102202,2025-06-08,Store Visit,Walk-in,N/A,4,3,339.98,True,102202.0,InStore,1011.0
1327,22,S102203,2025-06-03,Store Visit,Walk-in,N/A,5,0,44.99,True,102203.0,InStore,1033.0
1328,79,S102277,2025-06-14,Store Visit,Walk-in,N/A,3,3,94.99,True,102277.0,InStore,1003.0
1329,13,S102305,2025-06-27,Store Visit,Walk-in,N/A,1,3,69.99,True,102305.0,InStore,1004.0
1330,52,S102399,2025-07-03,Store Visit,Walk-in,N/A,8,2,154.98,True,102399.0,InStore,1019.0
1331,38,S102239,2025-06-22,Store Visit,Walk-in,N/A,1,4,164.99,True,102239.0,InStore,1002.0
1332,8,S101787,2025-04-04,Store Visit,Walk-in,N/A,1,4,74.99,True,101787.0,InStore,1040.0
1333,75,S102358,2025-07-20,Store Visit,Walk-in,N/A,7,3,134.99,True,102358.0,InStore,1003.0
1334,29,S102431,2025-07-04,Store Visit,Walk-in,N/A,6,0,269.98,True,102431.0,InStore,1006.0
1335,35,S102435,2025-07-13,Store Visit,Walk-in,N/A,9,2,149.98,True,102435.0,InStore,1003.0
1336,51,S102444,2025-07-25,Store Visit,Walk-in,N/A,4,5,34.99,True,102444.0,InStore,1041.0
1337,55,S102448,2025-07-26,Store Visit,Walk-in,N/A,8,3,94.99,True,102448.0,InStore,1030.0
1338,11,S102452,2025-07-24,Store Visit,Walk-in,121.0,1,0,74.99,True,102452.0,InStore,1030.0
1339,73,S102473,2025-07-11,Store Visit,Walk-in,N/A,5,2,309.98,True,102473.0,InStore,1022.0
1340,35,S102513,2025-08-06,Store Visit,Walk-in,N/A,1,3,94.99,True,102513.0,InStore,1002.0
1341,4,S102527,2025-08-06,Store Visit,Walk-in,N/A,10,4,549.97,True,102527.0,InStore,1018.0
1342,74,S102529,2025-08-18,Store Visit,Walk-in,N/A,6,4,289.98,True,102529.0,InStore,1046.0
1343,41,S102530,2025-08-06,Store Visit,Walk-in,N/A,2,3,84.99,True,102530.0,InStore,1002.0
1344,4,S102541,2025-08-21,Store Visit,Walk-in,N/A,9,3,99.99,True,102541.0,InStore,1018.0
1345,91,S102548,2025-08-31,Store Visit,Walk-in,N/A,1,5,74.99,True,102548.0,InStore,1019.0
1346,40,S102567,2025-08-09,Store Visit,Walk-in,N/A,5,5,259.98,True,102567.0,InStore,1012.0
1347,88,S102579,2025-08-07,Store Visit,Walk-in,N/A,7,0,249.98,True,102579.0,InStore,1043.0
1348,77,S102588,2025-08-09,Store Visit,Walk-in,N/A,2,0,354.97,True,102588.0,InStore,1018.0
1349,64,S102599,2025-08-16,Store Visit,Walk-in,122.0,4,3,169.99,True,102599.0,InStore,1010.0
1350,37,S102601,2025-08-29,Store Visit,Walk-in,N/A,2,2,169.99,True,102601.0,InStore,1027.0
1351,35,S102611,2025-08-28,Store Visit,Walk-in,N/A,3,1,149.99,True,102611.0,InStore,1006.0
1352,13,S102615,2025-08-04,Store Visit,Walk-in,N/A,4,3,464.96,True,102615.0,InStore,1001.0
1353,14,S102620,2025-08-19,Store Visit,Walk-in,N/A,3,0,149.97,True,102620.0,InStore,1024.0
1354,4,S102621,2025-08-06,Store Visit,Walk-in,122.0,9,1,259.98,True,102621.0,InStore,1020.0
1355,84,S102626,2025-08-17,Store Visit,Walk-in,N/A,8,1,549.96,True,102626.0,InStore,1037.0
1356,8,S102631,2025-08-24,Store Visit,Walk-in,N/A,7,1,174.97,True,102631.0,InStore,1040.0
1357,88,S102632,2025-08-22,Store Visit,Walk-in,N/A,9,1,199.98,True,102632.0,InStore,1002.0
1358,64,S102692,2025-09-03,Store Visit,Walk-in,N/A,8,4,94.99,True,102692.0,InStore,1039.0
1359,7,S102697,2025-09-07,Store Visit,Walk-in,N/A,7,4,159.99,True,102697.0,InStore,1011.0
1360,39,S102698,2025-09-12,Store Visit,Walk-in,N/A,6,4,44.99,True,102698.0,InStore,1036.0
1361,11,S102706,2025-09-02,Store Visit,Walk-in,N/A,3,2,94.99,True,102706.0,InStore,1034.0
1362,33,S102708,2025-09-15,Store Visit,Walk-in,123.0,2,4,44.99,True,102708.0,InStore,1001.0
1363,21,S102709,2025-09-23,Store Visit,Walk-in,N/A,5,3,74.99,True,102709.0,InStore,1025.0
1364,4,S102718,2025-09-06,Store Visit,Walk-in,N/A,6,1,49.99,True,102718.0,InStore,1014.0
1365,15,S102722,2025-09-23,Store Visit,Walk-in,N/A,3,2,359.98,True,102722.0,InStore,1039.0
1366,48,S102749,2025-09-04,Store Visit,Walk-in,N/A,2,5,84.99,True,102749.0,InStore,1023.0
1367,35,S102751,2025-09-09,Store Visit,Walk-in,123.0,10,0,44.99,True,102751.0,InStore,1001.0
1368,7,S102754,2025-09-03,Store Visit,Walk-in,N/A,7,2,284.98,True,102754.0,InStore,1008.0
1369,86,S102755,2025-09-25,Store Visit,Walk-in,N/A,8,2,299.99,True,102755.0,InStore,1029.0
1370,92,S102776,2025-09-02,Store Visit,Walk-in,N/A,6,4,324.98,True,102776.0,InStore,1018.0
1371,50,S102805,2025-09-10,Store Visit,Walk-in,123.0,10,1,319.98,True,102805.0,InStore,1001.0
1372,81,S102806,2025-09-03,Store Visit,Walk-in,N/A,2,0,129.99,True,102806.0,InStore,1028.0
1373,28,S102807,2025-09-05,Store Visit,Walk-in,N/A,10,5,449.98,True,102807.0,InStore,1002.0
1374,49,S102808,2025-09-14,Store Visit,Walk-in,N/A,9,0,279.98,True,102808.0,InStore,1011.0
1375,30,S102817,2025-09-17,Store Visit,Walk-in,N/A,6,2,94.99,True,102817.0,InStore,1028.0
1376,96,S102824,2025-09-04,Store Visit,Walk-in,N/A,7,4,254.97,True,102824.0,InStore,1026.0
1377,17,S102827,2025-09-25,Store Visit,Walk-in,N/A,1,3,85.98,True,102827.0,InStore,1036.0
1378,61,S102874,2025-10-07,Store Visit,Walk-in,N/A,5,2,84.99,True,102874.0,InStore,1002.0
1379,66,S102877,2025-10-06,Store Visit,Walk-in,N/A,6,3,34.99,True,102877.0,InStore,1045.0
1380,27,S102894,2025-10-12,Store Visit,Walk-in,110.0,2,5,264.98,True,102894.0,InStore,1045.0
1381,31,S102909,2025-10-09,Store Visit,Walk-in,N/A,10,2,309.98,True,102909.0,InStore,1010.0
1382,83,S102919,2025-10-14,Store Visit,Walk-in,N/A,10,1,249.99,True,102919.0,InStore,1041.0
1383,75,S102944,2025-10-14,Store Visit,Walk-in,N/A,5,4,139.99,True,102944.0,InStore,1003.0
1384,24,S102949,2025-10-07,Store Visit,Walk-in,N/A,4,0,359.97,True,102949.0,InStore,1031.0
1385,71,S102959,2025-10-10,Store Visit,Walk-in,N/A,8,2,179.98,True,102959.0,InStore,1011.0
1386,79,S102963,2025-10-01,Store Visit,Walk-in,N/A,1,0,219.98,True,102963.0,InStore,1004.0
1387,99,S102969,2025-10-11,Store Visit,Walk-in,N/A,1,5,274.98,True,102969.0,InStore,1010.0
1388,62,S102971,2025-10-11,Store Visit,Walk-in,N/A,3,3,84.99,True,102971.0,InStore,1037.0
1389,59,S102973,2025-10-02,Store Visit,Walk-in,N/A,4,4,229.99,True,102973.0,InStore,1023.0
1390,36,S102974,2025-10-15,Store Visit,Walk-in,N/A,9,5,129.99,True,102974.0,InStore,1038.0
1391,64,S102978,2025-10-02,Store Visit,Walk-in,124.0,7,5,209.98,True,102978.0,InStore,1046.0
1392,80,S102980,2025-10-01,Store Visit,Walk-in,110.0,3,5,169.99,True,102980.0,InStore,1016.0
1393,21,S102982,2025-10-15,Store Visit,Walk-in,N/A,8,5,649.96,True,102982.0,InStore,1028.0
1394,67,S102987,2025-10-06,Store Visit,Walk-in,110.0,7,3,399.98,True,102987.0,InStore,1003.0
1395,20,S103001,2025-10-09,Store Visit,Walk-in,N/A,10,0,129.99,True,103001.0,InStore,1032.0
1396,95,S103003,2025-10-01,Store Visit,Walk-in,N/A,1,4,169.99,True,103003.0,InStore,1004.0
1397,27,S103017,2025-10-03,Store Visit,Walk-in,N/A,8,0,84.99,True,103017.0,InStore,1024.0
1398,94,S103019,2025-10-03,Store Visit,Walk-in,N/A,9,5,655.95,True,103019.0,InStore,1008.0
1399,61,S103028,2025-10-09,Store Visit,Walk-in,N/A,10,4,229.99,True,103028.0,InStore,1002.0
1400,84,S103029,2025-10-05,Store Visit,Walk-in,110.0,4,2,289.97,True,103029.0,InStore,1047.0
1401,32,S102785,2025-09-27,Store Visit,Walk-in,N/A,5,3,74.99,True,102785.0,InStore,1013.0
1402,72,S102802,2025-09-29,Store Visit,Walk-in,109.0,8,1,49.99,True,102802.0,InStore,1021.0
1403,31,S102914,2025-10-05,Store Visit,Walk-in,N/A,6,3,229.99,True,102914.0,InStore,1010.0
1404,60,S102958,2025-10-04,Store Visit,Walk-in,N/A,8,1,34.99,True,102958.0,InStore,1039.0
1405,80,S102970,2025-10-15,Store Visit,Walk-in,N/A,2,1,94.99,True,102970.0,InStore,1021.0
1406,87,S103013,2025-10-03,Store Visit,Walk-in,N/A,5,1,42.99,True,103013.0,InStore,1015.0
1407,28,S100006,2024-07-29,Store Visit,Walk-in,N/A,5,4,229.99,True,100006.0,InStore,1006.0
1408,22,S100010,2024-07-29,Store Visit,Walk-in,125.0,6,3,79.99,True,100010.0,InStore,1047.0
1409,8,S100012,2024-07-13,Store Visit,Walk-in,N/A,3,3,149.99,True,100012.0,InStore,1020.0
1410,52,S100032,2024-07-16,Store Visit,Walk-in,N/A,3,3,229.99,True,100032.0,InStore,1016.0
1411,82,S100077,2024-07-06,Store Visit,Walk-in,N/A,8,1,184.98,True,100077.0,InStore,1038.0
1412,26,S100018,2024-07-04,Store Visit,Walk-in,N/A,9,0,229.99,True,100018.0,InStore,1043.0
1413,26,S100026,2024-07-30,Store Visit,Walk-in,N/A,10,0,84.99,True,100026.0,InStore,1043.0
1414,76,S100035,2024-07-27,Store Visit,Walk-in,N/A,4,0,160.97,True,100035.0,InStore,1025.0
1415,78,S100046,2024-07-21,Store Visit,Walk-in,N/A,10,3,459.98,True,100046.0,InStore,1003.0
1416,98,S100060,2024-07-18,Store Visit,Walk-in,129.0,8,0,119.98,True,100060.0,InStore,1042.0
1417,82,S100110,2024-07-18,Store Visit,Walk-in,N/A,6,4,259.98,True,100110.0,InStore,1043.0
1418,26,S100115,2024-07-02,Store Visit,Walk-in,N/A,1,0,49.99,True,100115.0,InStore,1005.0
1419,4,S100104,2024-07-12,Store Visit,Walk-in,N/A,8,4,229.98,True,100104.0,InStore,1014.0
1420,88,S100174,2024-08-25,Store Visit,Walk-in,N/A,9,4,94.99,True,100174.0,InStore,1001.0
1421,78,S100181,2024-08-21,Store Visit,Walk-in,N/A,10,5,94.99,True,100181.0,InStore,1004.0
1422,93,S100184,2024-08-31,Store Visit,Walk-in,N/A,8,0,399.97,True,100184.0,InStore,1015.0
1423,16,S100191,2024-08-12,Store Visit,Walk-in,N/A,1,5,229.98,True,100191.0,InStore,1025.0
1424,73,S100195,2024-08-03,Store Visit,Walk-in,N/A,4,2,99.99,True,100195.0,InStore,1015.0
1425,27,S100203,2024-08-18,Store Visit,Walk-in,N/A,2,5,324.96,True,100203.0,InStore,1025.0
1426,10,S100219,2024-08-04,Store Visit,Walk-in,N/A,10,5,79.99,True,100219.0,InStore,1009.0
1427,100,S100224,2024-08-13,Store Visit,Walk-in,126.0,6,5,34.99,True,100224.0,InStore,1030.0
1428,8,S100225,2024-08-14,Store Visit,Walk-in,N/A,7,3,554.96,True,100225.0,InStore,1019.0
1429,28,S100235,2024-08-24,Store Visit,Walk-in,N/A,3,1,159.98,True,100235.0,InStore,1038.0
1430,31,S100249,2024-08-28,Store Visit,Walk-in,N/A,3,0,84.98,True,100249.0,InStore,1008.0
1431,22,S100264,2024-08-03,Store Visit,Walk-in,N/A,7,2,139.98,True,100264.0,InStore,1037.0
1432,96,S100399,2024-09-21,Store Visit,Walk-in,N/A,3,3,149.99,True,100399.0,InStore,1024.0
1433,5,S100447,2024-09-23,Store Visit,Walk-in,127.0,5,0,299.99,True,100447.0,InStore,1036.0
1434,35,S100452,2024-09-24,Store Visit,Walk-in,N/A,6,2,159.99,True,100452.0,InStore,1004.0
1435,62,S100459,2024-09-09,Store Visit,Walk-in,N/A,6,2,169.98,True,100459.0,InStore,1030.0
1436,64,S100462,2024-09-14,Store Visit,Walk-in,127.0,8,2,89.99,True,100462.0,InStore,1013.0
1437,87,S100479,2024-09-17,Store Visit,Walk-in,127.0,8,0,44.99,True,100479.0,InStore,1022.0
1438,1,S100229,2024-08-15,Store Visit,Walk-in,N/A,2,3,169.99,True,100229.0,InStore,1022.0
1439,18,S100260,2024-08-08,Store Visit,Walk-in,N/A,2,4,159.99,True,100260.0,InStore,1040.0
1440,65,S100384,2024-09-20,Store Visit,Walk-in,N/A,4,1,269.98,True,100384.0,InStore,1015.0
1441,4,S100424,2024-09-05,Store Visit,Walk-in,N/A,2,1,134.99,True,100424.0,InStore,1020.0
1442,64,S100444,2024-09-20,Store Visit,Walk-in,N/A,9,0,59.99,True,100444.0,InStore,1039.0
1443,45,S100531,2024-10-01,Store Visit,Walk-in,N/A,10,3,34.99,True,100531.0,InStore,1022.0
1444,80,S100533,2024-10-14,Store Visit,Walk-in,N/A,6,3,244.97,True,100533.0,InStore,1016.0
1445,34,S100545,2024-10-28,Store Visit,Walk-in,N/A,6,1,84.99,True,100545.0,InStore,1043.0
1446,88,S100555,2024-10-21,Store Visit,Walk-in,128.0,6,5,139.98,True,100555.0,InStore,1003.0
1447,30,S100562,2024-10-12,Store Visit,Walk-in,N/A,2,4,49.99,True,100562.0,InStore,1028.0
1448,90,S100565,2024-10-15,Store Visit,Walk-in,N/A,10,4,384.97,True,100565.0,InStore,1005.0
1449,31,S100567,2024-10-14,Store Visit,Walk-in,N/A,7,2,189.99,True,100567.0,InStore,1008.0
1450,26,S100568,2024-10-08,Store Visit,Walk-in,N/A,7,5,269.97,True,100568.0,InStore,1006.0
1451,37,S100569,2024-10-17,Store Visit,Walk-in,N/A,5,1,189.99,True,100569.0,InStore,1045.0
1452,86,S100592,2024-10-30,Store Visit,Walk-in,N/A,5,1,129.99,True,100592.0,InStore,1032.0
1453,49,S100598,2024-10-15,Store Visit,Walk-in,N/A,9,1,49.99,True,100598.0,InStore,1008.0
1454,78,S100600,2024-10-12,Store Visit,Walk-in,N/A,9,2,159.99,True,100600.0,InStore,1005.0
1455,35,S100605,2024-10-30,Store Visit,Walk-in,N/A,2,0,339.98,True,100605.0,InStore,1038.0
1456,10,S100621,2024-10-31,Store Visit,Walk-in,N/A,8,2,159.99,True,100621.0,InStore,1013.0
1457,32,S100636,2024-10-11,Store Visit,Walk-in,N/A,3,2,269.98,True,100636.0,InStore,1039.0
1458,62,S100666,2024-10-26,Store Visit,Walk-in,N/A,6,4,234.98,True,100666.0,InStore,1042.0
1459,41,S100668,2024-10-11,Store Visit,Walk-in,N/A,5,1,299.97,True,100668.0,InStore,1001.0
1460,40,S100669,2024-10-22,Store Visit,Walk-in,N/A,1,2,134.99,True,100669.0,InStore,1010.0
1461,71,S100678,2024-10-12,Store Visit,Walk-in,N/A,4,5,279.97,True,100678.0,InStore,1046.0
1462,69,S100756,2024-11-16,Store Visit,Walk-in,N/A,10,0,139.99,True,100756.0,InStore,1023.0
1463,69,S100759,2024-11-29,Store Visit,Walk-in,N/A,3,3,214.98,True,100759.0,InStore,1025.0
1464,44,S100762,2024-11-06,Store Visit,Walk-in,N/A,7,1,654.95,True,100762.0,InStore,1039.0
1465,55,S100781,2024-11-20,Store Visit,Walk-in,N/A,10,2,39.99,True,100781.0,InStore,1047.0
1466,14,S100783,2024-11-09,Store Visit,Walk-in,N/A,3,5,74.99,True,100783.0,InStore,1027.0
1467,47,S100801,2024-11-18,Store Visit,Walk-in,N/A,10,5,264.98,True,100801.0,InStore,1030.0
1468,99,S100806,2024-11-04,Store Visit,Walk-in,N/A,4,3,139.98,True,100806.0,InStore,1013.0
1469,76,S100818,2024-11-08,Store Visit,Walk-in,128.0,2,5,129.99,True,100818.0,InStore,1024.0
1470,31,S100826,2024-11-25,Store Visit,Walk-in,N/A,1,3,189.98,True,100826.0,InStore,1046.0
1471,55,S100838,2024-11-29,Store Visit,Walk-in,N/A,9,5,509.97,True,100838.0,InStore,1033.0
1472,3,S100841,2024-11-01,Store Visit,Walk-in,N/A,10,4,229.99,True,100841.0,InStore,1011.0
1473,15,S100844,2024-11-08,Store Visit,Walk-in,N/A,1,1,99.99,True,100844.0,InStore,1008.0
1474,90,S100845,2024-11-30,Store Visit,Walk-in,112.0,9,1,324.97,True,100845.0,InStore,1004.0
1475,35,S100846,2024-11-01,Store Visit,Walk-in,N/A,7,1,439.98,True,100846.0,InStore,1038.0
1476,37,S100847,2024-11-26,Store Visit,Walk-in,N/A,2,0,134.99,True,100847.0,InStore,1041.0
1477,32,S100858,2024-11-25,Store Visit,Walk-in,N/A,6,2,84.99,True,100858.0,InStore,1009.0
1478,17,S100876,2024-11-23,Store Visit,Walk-in,N/A,6,0,99.99,True,100876.0,InStore,1029.0
1479,76,S100953,2024-12-11,Store Visit,Walk-in,N/A,5,2,209.98,True,100953.0,InStore,1026.0
1480,71,S100954,2024-12-22,Store Visit,Walk-in,N/A,8,5,127.98,True,100954.0,InStore,1011.0
1481,15,S100957,2024-12-22,Store Visit,Walk-in,N/A,5,5,459.98,True,100957.0,InStore,1010.0
1482,15,S100958,2024-12-13,Store Visit,Walk-in,N/A,7,5,174.98,True,100958.0,InStore,1046.0
1483,11,S100974,2024-12-19,Store Visit,Walk-in,N/A,8,0,89.99,True,100974.0,InStore,1033.0
1484,4,S101052,2024-12-03,Store Visit,Walk-in,N/A,5,3,44.99,True,101052.0,InStore,1044.0
1485,47,S100743,2024-11-24,Store Visit,Walk-in,N/A,9,4,119.98,True,100743.0,InStore,1035.0
1486,35,S100751,2024-11-07,Store Visit,Walk-in,N/A,9,1,42.99,True,100751.0,InStore,1038.0
1487,66,S100817,2024-11-15,Store Visit,Walk-in,N/A,3,2,349.98,True,100817.0,InStore,1025.0
1488,36,S100822,2024-11-04,Store Visit,Walk-in,N/A,7,0,399.97,True,100822.0,InStore,1004.0
1489,9,S100824,2024-11-04,Store Visit,Walk-in,112.0,4,5,302.97,True,100824.0,InStore,1036.0
1490,24,S100857,2024-11-06,Store Visit,Walk-in,N/A,2,0,129.99,True,100857.0,InStore,1035.0
1491,69,S100962,2024-12-04,Store Visit,Walk-in,N/A,8,0,59.99,True,100962.0,InStore,1041.0
1492,10,S100973,2024-12-22,Store Visit,Walk-in,N/A,4,0,144.98,True,100973.0,InStore,1007.0
1493,33,S101000,2024-12-17,Store Visit,Walk-in,N/A,8,3,442.97,True,101000.0,InStore,1038.0
1494,17,S101044,2024-12-25,Store Visit,Walk-in,N/A,10,2,124.97,True,101044.0,InStore,1037.0
1495,42,S101049,2024-12-04,Store Visit,Walk-in,N/A,2,4,129.99,True,101049.0,InStore,1001.0
1496,87,S101117,2025-01-29,Store Visit,Walk-in,N/A,2,2,84.99,True,101117.0,InStore,1019.0
1497,84,S101140,2025-01-28,Store Visit,Walk-in,N/A,3,4,449.97,True,101140.0,InStore,1037.0
1498,27,S101155,2025-01-01,Store Visit,Walk-in,N/A,8,1,39.99,True,101155.0,InStore,1045.0
1499,7,S101160,2025-01-12,Store Visit,Walk-in,101.0,8,2,74.99,True,101160.0,InStore,1007.0
1500,60,S101165,2025-01-18,Store Visit,Walk-in,N/A,5,0,464.97,True,101165.0,InStore,1008.0
1501,78,S101173,2025-01-27,Store Visit,Walk-in,N/A,10,0,39.99,True,101173.0,InStore,1002.0
1502,30,S101178,2025-01-08,Store Visit,Walk-in,N/A,8,4,84.99,True,101178.0,InStore,1024.0
1503,28,S101180,2025-01-06,Store Visit,Walk-in,N/A,5,5,74.99,True,101180.0,InStore,1002.0
1504,62,S101183,2025-01-15,Store Visit,Walk-in,N/A,5,0,469.97,True,101183.0,InStore,1034.0
1505,100,S101191,2025-01-27,Store Visit,Walk-in,N/A,1,3,84.99,True,101191.0,InStore,1036.0
1506,33,S101197,2025-01-05,Store Visit,Walk-in,N/A,3,2,74.99,True,101197.0,InStore,1005.0
1507,29,S101207,2025-01-07,Store Visit,Walk-in,N/A,2,0,44.99,True,101207.0,InStore,1003.0
1508,54,S101223,2025-01-26,Store Visit,Walk-in,N/A,10,1,174.98,True,101223.0,InStore,1035.0
1509,52,S101230,2025-01-14,Store Visit,Walk-in,N/A,8,4,134.99,True,101230.0,InStore,1016.0
1510,95,S101316,2025-02-16,Store Visit,Walk-in,N/A,3,2,99.99,True,101316.0,InStore,1004.0
1511,52,S101319,2025-02-28,Store Visit,Walk-in,N/A,10,4,149.99,True,101319.0,InStore,1015.0
1512,33,S101324,2025-02-15,Store Visit,Walk-in,N/A,6,3,504.97,True,101324.0,InStore,1006.0
1513,46,S101325,2025-02-16,Store Visit,Walk-in,N/A,10,5,84.99,True,101325.0,InStore,1015.0
1514,43,S101342,2025-02-04,Store Visit,Walk-in,102.0,7,3,599.98,True,101342.0,InStore,1004.0
1515,100,S101348,2025-02-19,Store Visit,Walk-in,N/A,2,4,99.99,True,101348.0,InStore,1032.0
1516,100,S101356,2025-02-06,Store Visit,Walk-in,N/A,10,0,404.97,True,101356.0,InStore,1035.0
1517,72,S101361,2025-02-15,Store Visit,Walk-in,N/A,4,5,142.98,True,101361.0,InStore,1022.0
1518,64,S101366,2025-02-08,Store Visit,Walk-in,N/A,2,5,299.97,True,101366.0,InStore,1007.0
1519,69,S101368,2025-02-10,Store Visit,Walk-in,N/A,2,2,159.98,True,101368.0,InStore,1028.0
1520,97,S101377,2025-02-19,Store Visit,Walk-in,N/A,9,2,189.98,True,101377.0,InStore,1031.0
1521,23,S101392,2025-02-26,Store Visit,Walk-in,N/A,1,3,94.99,True,101392.0,InStore,1043.0
1522,80,S101394,2025-02-14,Store Visit,Walk-in,N/A,9,4,154.98,True,101394.0,InStore,1016.0
1523,44,S101406,2025-02-19,Store Visit,Walk-in,N/A,4,0,835.95,True,101406.0,InStore,1011.0
1524,23,S101415,2025-02-15,Store Visit,Walk-in,N/A,1,1,39.99,True,101415.0,InStore,1002.0
1525,90,S101417,2025-02-06,Store Visit,Walk-in,N/A,2,0,69.99,True,101417.0,InStore,1001.0
1526,36,S101499,2025-03-16,Store Visit,Walk-in,N/A,4,4,94.99,True,101499.0,InStore,1038.0
1527,59,S101505,2025-03-13,Store Visit,Walk-in,N/A,8,3,44.99,True,101505.0,InStore,1025.0
1528,46,S101513,2025-03-14,Store Visit,Walk-in,N/A,3,4,329.98,True,101513.0,InStore,1016.0
1529,26,S101514,2025-03-30,Store Visit,Walk-in,N/A,9,5,174.98,True,101514.0,InStore,1002.0
1530,2,S101523,2025-03-09,Store Visit,Walk-in,N/A,5,0,229.98,True,101523.0,InStore,1038.0
1531,95,S101565,2025-03-23,Store Visit,Walk-in,N/A,2,3,134.99,True,101565.0,InStore,1043.0
1532,95,S101568,2025-03-12,Store Visit,Walk-in,N/A,2,1,149.99,True,101568.0,InStore,1004.0
1533,85,S101611,2025-03-14,Store Visit,Walk-in,N/A,8,3,169.99,True,101611.0,InStore,1021.0
1534,57,S101627,2025-03-01,Store Visit,Walk-in,N/A,5,1,129.98,True,101627.0,InStore,1027.0
1535,59,S101631,2025-03-16,Store Visit,Walk-in,N/A,2,0,172.98,True,101631.0,InStore,1028.0
1536,79,S101640,2025-03-15,Store Visit,Walk-in,N/A,1,2,249.99,True,101640.0,InStore,1001.0
