TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,CARD_BANK,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
102185,68,2025-06-15,Store,1031,Credit Card,,229.97,0.45,13.4,0.00,242.92,,,In-Store,false
102200,5,2025-06-05,Store,1036,Credit Card,,129.99,0.00,6.5,0.00,136.49,,,In-Store,false
102220,23,2025-06-28,Store,1004,Credit Card,,84.99,0.00,10.0,0.00,94.99,,,In-Store,false
102235,55,2025-06-28,Store,1033,Credit Card,,419.98,3.80,8.0,0.00,424.18,,,In-Store,false
102238,10,2025-06-15,Store,1046,Credit Card,,179.98,41.20,4.6,0.00,143.38,,,In-Store,false
102241,24,2025-06-07,Store,1042,PayPal,,255.97,1.72,4.2,0.00,258.45,,,In-Store,false
102243,12,2025-06-03,Store,1047,PayPal,,299.99,15.00,6.7,0.00,291.69,,,In-Store,false
102264,49,2025-06-27,Store,1010,Credit Card,,42.99,2.58,5.5,0.00,45.91,,,In-Store,false
102303,82,2025-06-24,Store,1006,Credit Card,,249.99,22.50,12.4,0.00,239.89,,,In-Store,false
102311,41,2025-06-15,Store,1043,Credit Card,,154.98,0.00,15.4,0.00,170.38,,,In-Store,false
102357,71,2025-07-13,Store,1039,Credit Card,,94.99,0.00,6.7,0.00,101.69,,,In-Store,false
102364,52,2025-07-01,Store,1017,Cash,,149.98,4.50,4.6,0.00,150.08,,,In-Store,false
102371,21,2025-07-26,Store,1025,Debit Card,,89.99,0.00,5.5,0.00,95.49,,,In-Store,false
102385,31,2025-07-24,Store,1011,Credit Card,,244.98,0.00,6.2,0.00,251.18,,,In-Store,false
102386,80,2025-07-10,Store,1040,PayPal,,49.99,3.00,11.8,0.00,58.79,,,In-Store,false
102391,15,2025-07-25,Store,1007,Credit Card,,169.99,0.00,5.0,0.00,174.99,,,In-Store,false
102396,63,2025-07-23,Store,1031,Credit Card,,159.99,0.00,16.0,0.00,175.99,,,In-Store,false
102404,35,2025-07-24,Store,1005,Credit Card,,79.99,0.00,11.4,0.00,91.39,,,In-Store,false
102420,91,2025-07-20,Store,1016,Credit Card,,419.97,1.35,7.9,0.00,426.52,,,In-Store,false
101288,52,2025-02-17,Store,1021,Credit Card,,229.99,0.00,5.3,0.00,235.29,,,In-Store,false
101625,24,2025-03-22,Store,1037,Credit Card,,239.98,0.00,5.8,0.00,245.78,,,In-Store,false
101641,77,2025-03-26,Store,1017,Google Pay,,424.97,15.20,14.3,0.00,424.07,,,In-Store,false
101713,63,2025-04-05,Store,1034,Credit Card,,129.99,0.00,6.4,0.00,136.39,,,In-Store,false
101718,38,2025-04-04,Store,1006,Credit Card,,149.99,1.50,12.5,0.00,160.99,,,In-Store,false
101898,19,2025-04-28,Store,1030,Credit Card,,49.99,0.00,5.1,0.00,55.09,,,In-Store,false
101946,71,2025-05-13,Store,1011,Credit Card,,352.97,9.84,6.8,0.00,349.93,,,In-Store,false
101976,73,2025-05-16,Store,1022,Credit Card,,169.98,0.00,3.1,0.00,173.08,,,In-Store,false
101988,11,2025-05-22,Store,1029,Credit Card,,164.99,6.60,11.2,0.00,169.59,,,In-Store,false
101997,97,2025-05-30,Store,1042,Credit Card,,514.96,0.00,6.5,0.00,521.46,,,In-Store,false
102059,64,2025-05-03,Store,1046,Credit Card,,159.99,8.00,15.9,0.00,167.89,,,In-Store,false
102155,11,2025-06-11,Store,1036,PayPal,,534.96,60.59,14.2,0.00,488.57,,,In-Store,false
102175,1,2025-06-22,Store,1016,Credit Card,,304.98,0.00,2.6,0.00,307.58,,,In-Store,false
102202,3,2025-06-08,Store,1011,Credit Card,,339.98,0.00,3.3,0.00,343.28,,,In-Store,false
102203,22,2025-06-03,Store,1033,Credit Card,,44.99,3.15,5.7,0.00,47.54,,,In-Store,false
102277,79,2025-06-14,Store,1003,Credit Card,,94.99,1.90,13.9,0.00,106.99,,,In-Store,false
102305,13,2025-06-27,Store,1004,Credit Card,,69.99,0.00,7.0,0.00,76.99,,,In-Store,false
102399,52,2025-07-03,Store,1019,Credit Card,,154.98,11.30,4.2,0.00,147.88,,,In-Store,false
102239,38,2025-06-22,Store,1002,Credit Card,,164.99,0.00,13.3,0.00,178.29,,,In-Store,false
101787,8,2025-04-04,Store,1040,PayPal,,74.99,0.00,4.9,0.00,79.89,,,In-Store,false
102358,75,2025-07-20,Store,1003,Credit Card,,134.99,1.35,4.2,0.00,137.84,,,In-Store,false
102431,29,2025-07-04,Store,1006,Credit Card,,269.98,0.00,3.6,0.00,273.58,,,In-Store,false
102435,35,2025-07-13,Store,1003,Credit Card,,149.98,0.00,6.3,0.00,156.28,,,In-Store,false
102444,51,2025-07-25,Store,1041,Debit Card,,34.99,0.00,5.2,0.00,40.19,,,In-Store,false
102448,55,2025-07-26,Store,1030,Credit Card,,94.99,9.50,11.5,0.00,96.99,,,In-Store,false
102452,11,2025-07-24,Store,1030,Google Pay,,74.99,0.00,3.4,0.00,78.39,,,In-Store,false
102473,73,2025-07-11,Store,1022,Credit Card,,309.98,8.60,11.8,0.00,313.18,,,In-Store,false
102513,35,2025-08-06,Store,1002,Credit Card,,94.99,0.95,3.5,0.00,97.54,,,In-Store,false
102527,4,2025-08-06,Store,1018,Credit Card,,549.97,11.70,5.0,0.00,543.27,,,In-Store,false
102529,74,2025-08-18,Store,1046,Credit Card,,289.98,0.00,4.0,0.00,293.98,,,In-Store,false
102530,41,2025-08-06,Store,1002,Credit Card,,84.99,0.00,8.3,0.00,93.29,,,In-Store,false
102541,4,2025-08-21,Store,1018,Debit Card,,99.99,0.00,12.7,0.00,112.69,,,In-Store,false
102548,91,2025-08-31,Store,1019,Credit Card,,74.99,0.00,14.5,0.00,89.49,,,In-Store,false
102567,40,2025-08-09,Store,1012,Credit Card,,259.98,8.10,2.6,0.00,254.48,,,In-Store,false
102579,88,2025-08-07,Store,1043,Credit Card,,249.98,9.95,4.3,0.00,244.33,,,In-Store,false
102588,77,2025-08-09,Store,1018,Credit Card,,354.97,10.95,3.3,0.00,347.32,,,In-Store,false
102599,64,2025-08-16,Store,1010,Credit Card,,169.99,0.00,6.3,0.00,176.29,,,In-Store,false
102601,37,2025-08-29,Store,1027,Credit Card,,169.99,3.40,2.8,0.00,169.39,,,In-Store,false
102611,35,2025-08-28,Store,1006,Credit Card,,149.99,13.50,4.0,0.00,140.49,,,In-Store,false
102615,13,2025-08-04,Store,1001,Credit Card,,464.96,4.80,5.7,0.00,465.86,,,In-Store,false
102620,14,2025-08-19,Store,1024,Credit Card,,149.97,19.70,14.6,0.00,144.87,,,In-Store,false
102621,4,2025-08-06,Store,1020,PayPal,,259.98,3.80,5.1,0.00,261.28,,,In-Store,false
102626,84,2025-08-17,Store,1037,Credit Card,,549.96,2.00,4.5,0.00,552.46,,,In-Store,false
102631,8,2025-08-24,Store,1040,Credit Card,,174.97,0.00,13.3,0.00,188.27,,,In-Store,false
102632,88,2025-08-22,Store,1002,Credit Card,,199.98,0.00,6.8,0.00,206.78,,,In-Store,false
102692,64,2025-09-03,Store,1039,Credit Card,,94.99,40.85,12.2,0.00,66.34,,,In-Store,false
102697,7,2025-09-07,Store,1011,Credit Card,,159.99,0.00,4.7,0.00,164.69,,,In-Store,false
102698,39,2025-09-12,Store,1036,Credit Card,,44.99,4.50,14.1,0.00,54.59,,,In-Store,false
102706,11,2025-09-02,Store,1034,Credit Card,,94.99,0.00,4.2,0.00,99.19,,,In-Store,false
102708,33,2025-09-15,Store,1001,Credit Card,,44.99,1.35,5.2,0.00,48.84,,,In-Store,false
102709,21,2025-09-23,Store,1025,Credit Card,,74.99,0.00,7.9,0.00,82.89,,,In-Store,false
102718,4,2025-09-06,Store,1014,Credit Card,,49.99,3.00,8.4,0.00,55.39,,,In-Store,false
102722,15,2025-09-23,Store,1039,PayPal,,359.98,15.70,6.9,0.00,351.18,,,In-Store,false
102749,48,2025-09-04,Store,1023,Credit Card,,84.99,0.00,3.2,0.00,88.19,,,In-Store,false
102751,35,2025-09-09,Store,1001,Credit Card,,44.99,0.00,11.0,0.00,55.99,,,In-Store,false
102754,7,2025-09-03,Store,1008,Credit Card,,284.98,11.25,5.9,0.00,279.63,,,In-Store,false
102755,86,2025-09-25,Store,1029,Debit Card,,299.99,24.00,13.4,0.00,289.39,,,In-Store,false
102776,92,2025-09-02,Store,1018,Credit Card,,324.98,4.50,3.3,0.00,323.78,,,In-Store,false
102805,50,2025-09-10,Store,1001,Apple Pay,,319.98,3.20,3.6,0.00,320.38,,,In-Store,false
102806,81,2025-09-03,Store,1028,Credit Card,,129.99,0.00,15.3,0.00,145.29,,,In-Store,false
102807,28,2025-09-05,Store,1002,Credit Card,,449.98,0.00,3.4,0.00,453.38,,,In-Store,false
102808,49,2025-09-14,Store,1011,Credit Card,,279.98,7.00,6.5,0.00,279.48,,,In-Store,false
102817,30,2025-09-17,Store,1028,Credit Card,,94.99,7.60,13.0,0.00,100.39,,,In-Store,false
102824,96,2025-09-04,Store,1026,Credit Card,,254.97,0.95,4.0,0.00,258.02,,,In-Store,false
102827,17,2025-09-25,Store,1036,Credit Card,,85.98,0.00,4.6,0.00,90.58,,,In-Store,false
102874,61,2025-10-07,Store,1002,Credit Card,,84.99,0.00,4.1,0.00,89.09,,,In-Store,false
102877,66,2025-10-06,Store,1045,Google Pay,,34.99,1.75,6.7,0.00,39.94,,,In-Store,false
102894,27,2025-10-12,Store,1045,Credit Card,,264.98,21.20,4.7,0.00,248.48,,,In-Store,false
102909,31,2025-10-09,Store,1010,Credit Card,,309.98,12.00,2.7,0.00,300.68,,,In-Store,false
102919,83,2025-10-14,Store,1041,Credit Card,,249.99,0.00,4.5,0.00,254.49,,,In-Store,false
102944,75,2025-10-14,Store,1003,Credit Card,,139.99,0.00,4.3,0.00,144.29,,,In-Store,false
102949,24,2025-10-07,Store,1031,Credit Card,,359.97,18.00,5.4,0.00,347.37,,,In-Store,false
102959,71,2025-10-10,Store,1011,Credit Card,,179.98,0.00,7.0,0.00,186.98,,,In-Store,false
102963,79,2025-10-01,Store,1004,Credit Card,,219.98,8.30,3.3,0.00,214.98,,,In-Store,false
102969,99,2025-10-11,Store,1010,Apple Pay,,274.98,0.45,13.5,0.00,288.03,,,In-Store,false
102971,62,2025-10-11,Store,1037,Credit Card,,84.99,0.00,5.2,0.00,90.19,,,In-Store,false
102973,59,2025-10-02,Store,1023,Credit Card,,229.99,0.00,5.3,0.00,235.29,,,In-Store,false
102974,36,2025-10-15,Store,1038,Credit Card,,129.99,0.00,11.1,0.00,141.09,,,In-Store,false
102978,64,2025-10-02,Store,1046,Credit Card,,209.98,2.80,15.7,0.00,222.88,,,In-Store,false
102980,80,2025-10-01,Store,1016,Credit Card,,169.99,0.00,5.6,0.00,175.59,,,In-Store,false
102982,21,2025-10-15,Store,1028,Apple Pay,,649.96,29.30,3.4,0.00,624.06,,,In-Store,false
102987,67,2025-10-06,Store,1003,Credit Card,,399.98,12.00,7.0,0.00,394.98,,,In-Store,false
103001,20,2025-10-09,Store,1032,Credit Card,,129.99,11.70,13.3,0.00,131.59,,,In-Store,false
103003,95,2025-10-01,Store,1004,Credit Card,,169.99,15.30,14.5,0.00,169.19,,,In-Store,false
103017,27,2025-10-03,Store,1024,Credit Card,,84.99,7.65,4.1,0.00,81.44,,,In-Store,false
103019,94,2025-10-03,Store,1008,Credit Card,,655.95,0.00,6.1,0.00,662.05,,,In-Store,false
103028,61,2025-10-09,Store,1002,PayPal,,229.99,0.00,6.8,0.00,236.79,,,In-Store,false
103029,84,2025-10-05,Store,1047,Credit Card,,289.97,1.80,4.3,0.00,292.47,,,In-Store,false
102785,32,2025-09-27,Store,1013,Credit Card,,74.99,3.75,14.0,0.00,85.24,,,In-Store,false
102802,72,2025-09-29,Store,1021,Credit Card,,49.99,0.00,11.3,0.00,61.29,,,In-Store,false
102914,31,2025-10-05,Store,1010,Credit Card,,229.99,0.00,4.6,0.00,234.59,,,In-Store,false
102958,60,2025-10-04,Store,1039,Credit Card,,34.99,0.00,8.7,0.00,43.69,,,In-Store,false
102970,80,2025-10-15,Store,1021,Credit Card,,94.99,4.75,6.2,0.00,96.44,,,In-Store,false
103013,87,2025-10-03,Store,1015,Credit Card,,42.99,0.00,3.5,0.00,46.49,,,In-Store,false
100006,28,2024-07-29,Store,1006,Credit Card,,229.99,0.00,5.0,0.00,234.99,,,In-Store,false
100010,22,2024-07-29,Store,1047,PayPal,,79.99,0.00,4.8,0.00,84.79,,,In-Store,false
100012,8,2024-07-13,Store,1020,Credit Card,,149.99,4.50,14.8,0.00,160.29,,,In-Store,false
100032,52,2024-07-16,Store,1016,Credit Card,,229.99,0.00,8.8,0.00,238.79,,,In-Store,false
100077,82,2024-07-06,Store,1038,Credit Card,,184.98,0.00,6.3,0.00,191.28,,,In-Store,false
100018,26,2024-07-04,Store,1043,Credit Card,,229.99,23.00,10.5,0.00,217.49,,,In-Store,false
100026,26,2024-07-30,Store,1043,Apple Pay,,84.99,2.55,5.3,0.00,87.74,,,In-Store,false
100035,76,2024-07-27,Store,1025,Credit Card,,160.97,10.85,12.3,0.00,162.42,,,In-Store,false
100046,78,2024-07-21,Store,1003,Credit Card,,459.98,0.00,15.6,0.00,475.58,,,In-Store,false
100060,98,2024-07-18,Store,1042,PayPal,,119.98,6.00,8.7,0.00,122.68,,,In-Store,false
100110,82,2024-07-18,Store,1043,Credit Card,,259.98,0.00,3.5,0.00,263.48,,,In-Store,false
100115,26,2024-07-02,Store,1005,Credit Card,,49.99,2.00,2.8,0.00,50.79,,,In-Store,false
100104,4,2024-07-12,Store,1014,Credit Card,,229.98,38.80,2.6,0.00,193.78,,,In-Store,false
100174,88,2024-08-25,Store,1001,Credit Card,,94.99,0.00,13.7,0.00,108.69,,,In-Store,false
100181,78,2024-08-21,Store,1004,Credit Card,,94.99,8.55,5.4,0.00,91.84,,,In-Store,false
100184,93,2024-08-31,Store,1015,Credit Card,,399.97,2.30,15.9,0.00,413.57,,,In-Store,false
100191,16,2024-08-12,Store,1025,Credit Card,,229.98,14.90,5.5,0.00,220.58,,,In-Store,false
100195,73,2024-08-03,Store,1015,Credit Card,,99.99,0.00,10.6,0.00,110.59,,,In-Store,false
100203,27,2024-08-18,Store,1025,Credit Card,,324.96,7.80,14.7,0.00,331.86,,,In-Store,false
100219,10,2024-08-04,Store,1009,Credit Card,,79.99,0.00,14.4,0.00,94.39,,,In-Store,false
100224,100,2024-08-13,Store,1030,Credit Card,,34.99,0.70,2.8,0.00,37.09,,,In-Store,false
100225,8,2024-08-14,Store,1019,Credit Card,,554.96,0.00,10.6,0.00,565.56,,,In-Store,false
100235,28,2024-08-24,Store,1038,Credit Card,,159.98,32.40,11.2,0.00,138.78,,,In-Store,false
100249,31,2024-08-28,Store,1008,Credit Card,,84.98,4.45,4.4,0.00,84.93,,,In-Store,false
100264,22,2024-08-03,Store,1037,Credit Card,,139.98,20.25,11.3,0.00,131.03,,,In-Store,false
100399,96,2024-09-21,Store,1024,Credit Card,,149.99,12.00,6.7,0.00,144.69,,,In-Store,false
100447,5,2024-09-23,Store,1036,Apple Pay,,299.99,21.00,4.7,0.00,283.69,,,In-Store,false
100452,35,2024-09-24,Store,1004,PayPal,,159.99,0.00,6.7,0.00,166.69,,,In-Store,false
100459,62,2024-09-09,Store,1030,Debit Card,,169.98,7.80,6.7,0.00,168.88,,,In-Store,false
100462,64,2024-09-14,Store,1013,Credit Card,,89.99,3.60,5.4,0.00,91.79,,,In-Store,false
100479,87,2024-09-17,Store,1022,Credit Card,,44.99,0.00,7.4,0.00,52.39,,,In-Store,false
100229,1,2024-08-15,Store,1022,Credit Card,,169.99,10.20,6.2,0.00,165.99,,,In-Store,false
100260,18,2024-08-08,Store,1040,Credit Card,,159.99,8.00,10.4,0.00,162.39,,,In-Store,false
100384,65,2024-09-20,Store,1015,Credit Card,,269.98,0.00,13.5,0.00,283.48,,,In-Store,false
100424,4,2024-09-05,Store,1020,Credit Card,,134.99,0.00,8.7,0.00,143.69,,,In-Store,false
100444,64,2024-09-20,Store,1039,Credit Card,,59.99,0.00,3.7,0.00,63.69,,,In-Store,false
100531,45,2024-10-01,Store,1022,Credit Card,,34.99,0.00,3.2,0.00,38.19,,,In-Store,false
100533,80,2024-10-14,Store,1016,Credit Card,,244.97,2.35,6.6,0.00,249.22,,,In-Store,false
100545,34,2024-10-28,Store,1043,Credit Card,,84.99,0.00,6.4,0.00,91.39,,,In-Store,false
100555,88,2024-10-21,Store,1003,Cash,,139.98,0.00,5.1,0.00,145.08,,,In-Store,false
100562,30,2024-10-12,Store,1028,Credit Card,,49.99,0.00,9.2,0.00,59.19,,,In-Store,false
100565,90,2024-10-15,Store,1005,Credit Card,,384.97,6.75,4.3,0.00,382.52,,,In-Store,false
100567,31,2024-10-14,Store,1008,Credit Card,,189.99,0.00,3.8,0.00,193.79,,,In-Store,false
100568,26,2024-10-08,Store,1006,Credit Card,,269.97,27.00,4.5,0.00,247.47,,,In-Store,false
100569,37,2024-10-17,Store,1045,Credit Card,,189.99,15.20,12.2,0.00,186.99,,,In-Store,false
100592,86,2024-10-30,Store,1032,PayPal,,129.99,3.90,4.5,0.00,130.59,,,In-Store,false
100598,49,2024-10-15,Store,1008,PayPal,,49.99,5.00,15.5,0.00,60.49,,,In-Store,false
100600,78,2024-10-12,Store,1005,Credit Card,,159.99,0.00,2.9,0.00,162.89,,,In-Store,false
100605,35,2024-10-30,Store,1038,Credit Card,,339.98,0.00,3.9,0.00,343.88,,,In-Store,false
100621,10,2024-10-31,Store,1013,Credit Card,,159.99,0.00,6.1,0.00,166.09,,,In-Store,false
100636,32,2024-10-11,Store,1039,Credit Card,,269.98,39.00,2.9,0.00,233.88,,,In-Store,false
100666,62,2024-10-26,Store,1042,Credit Card,,234.98,4.25,3.0,0.00,233.73,,,In-Store,false
100668,41,2024-10-11,Store,1001,Credit Card,,299.97,19.90,13.8,0.00,293.87,,,In-Store,false
100669,40,2024-10-22,Store,1010,PayPal,,134.99,8.10,10.4,0.00,137.29,,,In-Store,false
100678,71,2024-10-12,Store,1046,Credit Card,,279.97,1.60,7.4,0.00,285.77,,,In-Store,false
100756,69,2024-11-16,Store,1023,Debit Card,,139.99,0.00,4.6,0.00,144.59,,,In-Store,false
100759,69,2024-11-29,Store,1025,Apple Pay,,214.98,0.00,10.9,0.00,225.88,,,In-Store,false
100762,44,2024-11-06,Store,1039,Credit Card,,654.95,19.90,9.9,0.00,644.95,,,In-Store,false
100781,55,2024-11-20,Store,1047,Credit Card,,39.99,0.80,6.8,0.00,45.99,,,In-Store,false
100783,14,2024-11-09,Store,1027,Credit Card,,74.99,0.00,10.8,0.00,85.79,,,In-Store,false
100801,47,2024-11-18,Store,1030,Credit Card,,264.98,0.00,4.0,0.00,268.98,,,In-Store,false
100806,99,2024-11-04,Store,1013,Credit Card,,139.98,7.00,8.2,0.00,141.18,,,In-Store,false
100818,76,2024-11-08,Store,1024,Credit Card,,129.99,0.00,4.4,0.00,134.39,,,In-Store,false
100826,31,2024-11-25,Store,1046,Debit Card,,189.98,3.80,3.6,0.00,189.78,,,In-Store,false
100838,55,2024-11-29,Store,1033,Apple Pay,,509.97,0.00,3.8,0.00,513.77,,,In-Store,false
100841,3,2024-11-01,Store,1011,Credit Card,,229.99,0.00,6.2,0.00,236.19,,,In-Store,false
100844,15,2024-11-08,Store,1008,Credit Card,,99.99,0.00,2.8,0.00,102.79,,,In-Store,false
100845,90,2024-11-30,Store,1004,Credit Card,,324.97,11.40,5.2,0.00,318.77,,,In-Store,false
100846,35,2024-11-01,Store,1038,Credit Card,,439.98,6.00,2.8,0.00,436.78,,,In-Store,false
100847,37,2024-11-26,Store,1041,Apple Pay,,134.99,10.80,6.8,0.00,130.99,,,In-Store,false
100858,32,2024-11-25,Store,1009,Credit Card,,84.99,0.00,2.5,0.00,87.49,,,In-Store,false
100876,17,2024-11-23,Store,1029,Credit Card,,99.99,0.00,5.6,0.00,105.59,,,In-Store,false
100953,76,2024-12-11,Store,1026,Credit Card,,209.98,0.00,3.1,0.00,213.08,,,In-Store,false
100954,71,2024-12-22,Store,1011,Credit Card,,127.98,5.10,9.1,0.00,131.98,,,In-Store,false
100957,15,2024-12-22,Store,1010,PayPal,,459.98,46.00,5.3,0.00,419.28,,,In-Store,false
100958,15,2024-12-13,Store,1046,Credit Card,,174.98,38.00,9.5,0.00,146.48,,,In-Store,false
100974,11,2024-12-19,Store,1033,Google Pay,,89.99,1.80,9.6,0.00,97.79,,,In-Store,false
101052,4,2024-12-03,Store,1044,Credit Card,,44.99,0.00,6.5,0.00,51.49,,,In-Store,false
100743,47,2024-11-24,Store,1035,Credit Card,,119.98,1.40,14.2,0.00,132.78,,,In-Store,false
100751,35,2024-11-07,Store,1038,Google Pay,,42.99,0.00,11.3,0.00,54.29,,,In-Store,false
100817,66,2024-11-15,Store,1025,Debit Card,,349.98,0.00,5.3,0.00,355.28,,,In-Store,false
100822,36,2024-11-04,Store,1004,Credit Card,,399.97,3.00,3.7,0.00,400.67,,,In-Store,false
100824,9,2024-11-04,Store,1036,Cash,,302.97,2.15,7.7,0.00,308.52,,,In-Store,false
100857,24,2024-11-06,Store,1035,Google Pay,,129.99,2.60,10.8,0.00,138.19,,,In-Store,true
100962,69,2024-12-04,Store,1041,PayPal,,59.99,0.00,4.5,0.00,64.49,,,In-Store,false
100973,10,2024-12-22,Store,1007,Google Pay,,144.98,1.00,3.7,0.00,147.68,,,In-Store,false
101000,33,2024-12-17,Store,1038,PayPal,,442.97,21.00,3.0,0.00,424.97,,,In-Store,false
101044,17,2024-12-25,Store,1037,Credit Card,,124.97,6.40,15.2,0.00,133.77,,,In-Store,false
101049,42,2024-12-04,Store,1001,Credit Card,,129.99,0.00,6.0,0.00,135.99,,,In-Store,false
101117,87,2025-01-29,Store,1019,Credit Card,,84.99,6.80,11.9,0.00,90.09,,,In-Store,false
101140,84,2025-01-28,Store,1037,Credit Card,,449.97,25.00,4.5,0.00,429.47,,,In-Store,false
101155,27,2025-01-01,Store,1045,Credit Card,,39.99,0.00,13.8,0.00,53.79,,,In-Store,false
101160,7,2025-01-12,Store,1007,PayPal,,74.99,0.75,7.0,0.00,81.24,,,In-Store,false
101165,60,2025-01-18,Store,1008,Credit Card,,464.97,33.45,4.2,0.00,435.72,,,In-Store,false
101173,78,2025-01-27,Store,1002,Credit Card,,39.99,0.00,7.1,0.00,47.09,,,In-Store,false
101178,30,2025-01-08,Store,1024,Credit Card,,84.99,0.00,13.6,0.00,98.59,,,In-Store,false
101180,28,2025-01-06,Store,1002,Credit Card,,74.99,0.00,5.0,0.00,79.99,,,In-Store,false
101183,62,2025-01-15,Store,1034,Credit Card,,469.97,6.00,5.8,0.00,469.77,,,In-Store,false
101191,100,2025-01-27,Store,1036,Credit Card,,84.99,8.50,9.3,0.00,85.79,,,In-Store,false
101197,33,2025-01-05,Store,1005,Credit Card,,74.99,0.00,5.0,0.00,79.99,,,In-Store,false
101207,29,2025-01-07,Store,1003,Credit Card,,44.99,0.00,8.3,0.00,53.29,,,In-Store,false
101223,54,2025-01-26,Store,1035,Credit Card,,174.98,4.50,12.5,0.00,182.98,,,In-Store,false
101230,52,2025-01-14,Store,1016,Credit Card,,134.99,0.00,11.0,0.00,145.99,,,In-Store,false
101316,95,2025-02-16,Store,1004,Credit Card,,99.99,0.00,3.4,0.00,103.39,,,In-Store,false
101319,52,2025-02-28,Store,1015,Credit Card,,149.99,27.00,6.3,0.00,129.29,,,In-Store,false
101324,33,2025-02-15,Store,1006,Credit Card,,504.97,1.65,8.3,0.00,511.62,,,In-Store,false
101325,46,2025-02-16,Store,1015,Credit Card,,84.99,0.00,14.5,0.00,99.49,,,In-Store,false
101342,43,2025-02-04,Store,1004,Credit Card,,599.98,36.00,10.8,0.00,574.78,,,In-Store,false
101348,100,2025-02-19,Store,1032,Credit Card,,99.99,7.00,4.3,0.00,97.29,,,In-Store,false
101356,100,2025-02-06,Store,1035,Credit Card,,404.97,0.00,3.8,0.00,408.77,,,In-Store,false
101361,72,2025-02-15,Store,1022,Credit Card,,142.98,0.00,15.7,0.00,158.68,,,In-Store,false
101366,64,2025-02-08,Store,1007,Credit Card,,299.97,9.60,6.1,0.00,296.47,,,In-Store,false
101368,69,2025-02-10,Store,1028,Credit Card,,159.98,0.00,5.7,0.00,165.68,,,In-Store,false
101377,97,2025-02-19,Store,1031,Credit Card,,189.98,10.00,6.3,0.00,186.28,,,In-Store,false
101392,23,2025-02-26,Store,1043,Credit Card,,94.99,46.55,7.5,0.00,55.94,,,In-Store,false
101394,80,2025-02-14,Store,1016,Credit Card,,154.98,12.75,4.5,0.00,146.73,,,In-Store,false
101406,44,2025-02-19,Store,1011,Credit Card,,835.95,0.00,4.2,0.00,840.15,,,In-Store,false
101415,23,2025-02-15,Store,1002,Credit Card,,39.99,0.00,9.4,0.00,49.39,,,In-Store,false
101417,90,2025-02-06,Store,1001,Google Pay,,69.99,1.40,5.2,0.00,73.79,,,In-Store,false
101499,36,2025-03-16,Store,1038,Credit Card,,94.99,6.65,12.7,0.00,101.04,,,In-Store,false
101505,59,2025-03-13,Store,1025,Credit Card,,44.99,3.60,13.7,0.00,55.09,,,In-Store,false
101513,46,2025-03-14,Store,1016,Credit Card,,329.98,8.50,6.0,0.00,327.48,,,In-Store,false
101514,26,2025-03-30,Store,1002,Credit Card,,174.98,5.10,15.0,0.00,184.88,,,In-Store,false
101523,2,2025-03-09,Store,1038,Credit Card,,229.98,0.00,5.3,0.00,235.28,,,In-Store,false
101565,95,2025-03-23,Store,1043,Credit Card,,134.99,18.90,12.2,0.00,128.29,,,In-Store,false
101568,95,2025-03-12,Store,1004,Credit Card,,149.99,1.50,10.8,0.00,159.29,,,In-Store,false
101611,85,2025-03-14,Store,1021,Credit Card,,169.99,17.00,11.4,0.00,164.39,,,In-Store,false
101627,57,2025-03-01,Store,1027,Google Pay,,129.98,3.40,3.6,0.00,130.18,,,In-Store,false
101631,59,2025-03-16,Store,1028,Credit Card,,172.98,3.44,6.4,0.00,175.94,,,In-Store,false
101640,79,2025-03-15,Store,1001,Credit Card,,249.99,22.50,5.2,0.00,232.69,,,In-Store,false
101642,92,2025-03-23,Store,1020,Credit Card,,319.98,8.10,5.0,0.00,316.88,,,In-Store,false
101719,39,2025-04-17,Store,1029,Credit Card,,42.99,0.00,5.8,0.00,48.79,,,In-Store,false
101725,76,2025-04-27,Store,1041,Credit Card,,34.99,0.00,5.6,0.00,40.59,,,In-Store,false
101733,44,2025-04-08,Store,1046,Credit Card,,229.99,0.00,5.4,0.00,235.39,,,In-Store,false
101739,63,2025-04-18,Store,1047,Credit Card,,49.99,0.00,5.1,0.00,55.09,,,In-Store,false
101761,63,2025-04-02,Store,1037,Credit Card,,129.99,0.00,5.0,0.00,134.99,,,In-Store,false
101767,35,2025-04-21,Store,1002,Credit Card,,309.97,13.50,5.1,0.00,301.57,,,In-Store,false
